"individual","call.id","call.dur","nnotes","min5","min95","minbw","maxbw","mean5","mean95","max5","max95","meanbw","mindurnote","maxdurnote","noterate","note1dur","note1minfreq","note1maxfreq","note2dur","note2minfreq","note2maxfreq","range.bw","rest.dur","lastnotedur","lastnoteminfreq","lastnotemaxfreq","site","Site"
"SAFEAGG9","SAFEAGG9_91.5",1.24391451600002,3,656.763,732.129,75.366,161.499,699.829,825.439333333333,775.195,936.694,125.610333333333,0.1088,0.2721,2.411741290428,0.1088,667.529,807.495,0.1088,775.195,936.694,86.133,0.754214516000018,0.2721,656.763,732.129,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.6",1.14025497300003,3,678.296,807.495,129.199,193.799,717.773333333333,868.506,775.195,904.395,150.732333333333,0.1088,0.1633,2.6309904986487,0.1088,699.829,893.628,0.1088,775.195,904.395,64.6,0.759354973000026,0.1633,678.296,807.495,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.7",1.29005123699994,4,645.996,732.129,86.133,215.332,694.44575,829.0285,775.195,925.928,134.5825,0.0816,0.1361,3.10065204022604,0.1088,699.829,915.161,0.1088,775.195,925.928,129.199,0.854751236999943,0.0816,645.996,732.129,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.8",1.12879483299992,3,656.763,796.729,129.199,193.799,692.651666666667,846.973,764.429,893.628,154.321333333333,0.0544,0.2993,2.65770174729372,0.0816,656.763,850.562,0.0544,764.429,893.628,64.6,0.693494832999915,0.2993,656.763,796.729,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.9",1.09947548600007,3,645.996,732.129,86.133,193.799,685.473666666667,839.795,753.662,947.461,154.321333333333,0.0816,0.3265,2.72857379559602,0.1361,656.763,839.795,0.0816,753.662,947.461,107.666,0.555275486000074,0.3265,645.996,732.129,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.10",1.37800927600006,4,678.296,775.195,75.366,247.632,713.28725,874.78625,775.195,1022.827,161.499,0.0816,0.1905,2.90273807997199,0.0816,678.296,839.795,0.0816,775.195,1022.827,172.266,0.888209276000057,0.1361,699.829,861.328,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.11",1.14025497199998,2,699.829,893.628,193.799,236.865,705.2125,920.5445,710.596,947.461,215.332,0.0816,0.3265,1.75399366730412,0.0816,710.596,947.461,0.3265,699.829,893.628,43.066,0.73215497199998,0.3265,699.829,893.628,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.12",1.38903787599997,4,678.296,721.362,43.066,258.398,729.43725,907.08625,796.729,1012.061,177.64875,0.0816,0.1905,2.87969109346308,0.0816,689.062,904.395,0.0816,796.729,990.527,215.332,0.926537875999975,0.1905,678.296,721.362,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.13",1.99026322500004,5,678.296,829.028,139.966,355.298,719.209,953.921,775.195,1065.894,234.712,0.1088,0.2449,2.51223051161984,0.1905,678.296,947.461,0.1361,775.195,1001.294,215.332,1.17386322500004,0.1088,742.896,925.928,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.14",1.51342932700004,4,667.529,785.962,96.899,215.332,718.67075,869.40325,818.262,1033.594,150.73225,0.1088,0.3537,2.64300415529076,0.1088,667.529,850.562,0.1088,818.262,1033.594,118.433,0.77882932700004,0.3537,678.296,785.962,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.15",1.40976978499998,2,678.296,904.395,226.099,247.632,689.0625,925.928,699.829,947.461,236.8655,0.0816,0.517,1.41867134710936,0.0816,699.829,947.461,0.517,678.296,904.395,21.533,0.81116978499998,0.517,678.296,904.395,"SA","SA"
"SAFEAGG9","SAFEAGG9_91.16",1.30128857399995,3,678.296,839.795,161.499,258.398,721.362333333333,940.283333333333,796.729,1055.127,218.920666666667,0.1088,0.3537,2.30540716328468,0.1088,689.062,925.928,0.1088,796.729,1055.127,96.899,0.729988573999955,0.3537,678.296,839.795,"SA","SA"
"SAFEBNGG1","SAFEBNGG1_92.1",2.282679062,5,645.996,818.262,139.966,258.398,671.8358,857.0214,699.829,915.161,185.1856,0.1361,0.1633,2.19040866639359,0.1361,656.763,915.161,0.1633,699.829,861.328,118.432,1.574979062,0.1361,645.996,818.262,"SA","SA"
"SAFEBNGG1","SAFEBNGG1_92.2",1.92324480000001,5,699.829,872.095,107.666,226.099,727.8224,891.4748,764.429,925.928,163.6524,0.1088,0.1361,2.5997730502118,0.1088,699.829,925.928,0.1088,764.429,872.095,118.433,1.29734480000001,0.1361,721.362,893.628,"SA","SA"
"SAFEBNGG1","SAFEBNGG1_92.3",1.65510009299999,5,689.062,882.861,118.433,204.565,723.5156,885.0144,764.429,893.628,161.4988,0.0816,0.1088,3.02096533082609,0.1088,689.062,893.628,0.0816,764.429,882.861,86.132,1.19270009299999,0.0816,699.829,882.861,"SA","SA"
"SAFEBNGG1","SAFEBNGG1_92.4",1.64585372300002,4,656.763,807.495,118.433,290.698,705.2125,888.2445,764.429,947.461,183.03225,0.1088,0.1633,2.43034963806438,0.1633,656.763,947.461,0.1088,764.429,882.861,172.265,1.04715372300002,0.1633,667.529,807.495,"SA","SA"
"SAFEBNGG1","SAFEBNGG1_92.5",1.68283920099998,4,635.229,850.562,118.433,236.865,691.754,874.7865,732.129,893.628,183.03225,0.1633,0.2177,2.37693535878123,0.2177,635.229,872.095,0.1633,732.129,850.562,118.432,0.975239200999979,0.1633,678.296,882.861,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.1",0.785352813000003,2,667.529,796.729,107.666,150.732,678.2955,807.4955,689.062,818.262,129.199,0.1633,0.1905,2.54662613655144,0.1905,667.529,818.262,0.1633,689.062,796.729,43.066,0.431552813000003,0.1633,689.062,796.729,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.2",1.138761579,2,656.763,807.495,139.966,150.732,683.6795,829.0285,710.596,850.562,145.349,0.2177,0.2177,1.75629388704551,0.2177,710.596,850.562,0.2177,656.763,807.495,10.766,0.703361579000004,0.2177,656.763,807.495,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.3",1.37436742200001,3,635.229,796.729,107.666,226.099,667.529,821.850666666667,689.062,861.328,154.321333333333,0.1361,0.1633,2.18282240394955,0.1633,635.229,861.328,0.1633,689.062,796.729,118.433,0.911667422000006,0.1361,678.296,807.495,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.4",0.883521914999989,2,667.529,829.028,139.966,161.499,689.0625,839.795,710.596,850.562,150.7325,0.1361,0.2177,2.26366767597386,0.1361,667.529,829.028,0.2177,710.596,850.562,21.533,0.529721914999989,0.2177,710.596,850.562,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.5",1.531437985,3,635.229,742.896,107.666,226.099,681.884666666667,836.206333333333,732.129,904.395,154.321333333333,0.1633,0.2721,1.95894318241036,0.1633,678.296,904.395,0.2721,732.129,861.328,118.433,0.932737984999997,0.1633,635.229,742.896,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.6",1.47253652400002,3,613.696,775.195,161.499,161.499,681.884666666667,843.383666666667,721.362,882.861,161.499,0.2177,0.2449,2.03730090975995,0.2177,721.362,882.861,0.2177,710.596,872.095,0,0.79223652400002,0.2449,613.696,775.195,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.7",1.15839539899997,3,667.529,861.328,139.966,215.332,696.240333333333,875.683333333333,742.896,882.861,179.443333333333,0.1361,0.2449,2.58978929179956,0.1905,667.529,882.861,0.1361,742.896,882.861,75.366,0.586895398999971,0.2449,678.296,861.328,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.8",1.62960708600002,4,656.763,764.429,107.666,236.865,689.06275,850.56175,742.896,915.161,161.499,0.1633,0.2721,2.45457941019284,0.2177,678.296,915.161,0.2177,742.896,872.095,129.199,0.758807086000021,0.1633,656.763,764.429,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.9",1.48550320099997,4,656.763,796.729,129.199,204.565,694.446,845.17825,732.129,861.328,150.73225,0.1088,0.1633,2.69269025964224,0.1633,656.763,861.328,0.1088,732.129,861.328,75.366,0.968503200999972,0.1361,656.763,796.729,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.10",1.54103603199997,4,645.996,850.562,129.199,247.632,707.904,896.31975,764.429,936.694,188.4155,0.1088,0.1905,2.59565637463309,0.1088,689.062,936.694,0.1088,764.429,893.628,118.433,0.996836031999965,0.1905,645.996,850.562,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.11",1.82594528999994,4,699.829,872.095,150.732,172.266,729.43725,893.62825,753.662,925.928,164.19075,0.0816,0.1088,2.190646139239,0.1088,742.896,904.395,0.1088,699.829,872.095,21.534,1.41794528999994,0.0816,721.362,872.095,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.12",1.66887472799999,4,667.529,764.429,96.899,226.099,697.13725,853.25325,732.129,915.161,156.11575,0.1088,0.1361,2.39682459856868,0.1088,689.062,915.161,0.1361,732.129,872.095,129.2,1.17907472799999,0.1361,667.529,764.429,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.13",2.59166428200001,6,602.93,699.829,96.899,150.732,674.707,811.084166666667,753.662,904.395,136.376666666667,0.0816,0.2721,2.31511467039618,0.1361,656.763,796.729,0.1361,753.662,882.861,53.833,1.58476428200001,0.2721,602.93,699.829,"SA","SA"
"SAFEBNGG2","SAFEBNGG2_93.14",2.258104678,5,656.763,818.262,107.666,215.332,706.289,854.868,775.195,915.161,148.5792,0.0816,0.1633,2.21424633176373,0.1088,699.829,915.161,0.0816,775.195,882.861,107.666,1.714004678,0.0816,689.062,829.028,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.2",1.40964738400001,2,721.362,1076.66,355.298,430.664,726.7455,1119.7265,732.129,1162.793,392.981,0.1633,0.1905,1.41879453166849,0.1905,732.129,1162.793,0.1633,721.362,1076.66,75.366,1.05584738400001,0.1633,721.362,1076.66,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.3",1.510336483,3,742.896,1055.127,312.231,376.831,753.662333333333,1098.19333333333,775.195,1152.026,344.531,0.1633,0.2177,1.98631234414801,0.1905,742.896,1055.127,0.2177,775.195,1152.026,64.6,0.938836483000003,0.1633,742.896,1087.427,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.4",1.43481965900003,3,732.129,1130.493,387.598,430.664,750.073333333333,1155.615,775.195,1205.859,405.542,0.1088,0.1361,2.09085509888455,0.1361,742.896,1130.493,0.1088,775.195,1205.859,43.066,1.08111965900003,0.1088,732.129,1130.493,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.5",1.45999193299997,3,721.362,1141.26,419.897,430.664,739.306666666667,1162.793,764.429,1184.326,423.486,0.1633,0.1633,2.05480587405414,0.1633,721.362,1141.26,0.1633,764.429,1184.326,10.767,0.970091932999969,0.1633,732.129,1162.793,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.6",2.08929880300002,4,753.662,1130.493,376.831,452.197,767.1205,1200.476,796.729,1248.926,433.3555,0.1088,0.1361,1.91451792068057,0.1088,753.662,1130.493,0.1088,796.729,1248.926,75.366,1.62679880300002,0.1361,753.662,1205.859,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.7",2.08929880199992,4,710.596,947.461,204.565,419.897,750.97075,1111.65175,785.962,1205.859,360.681,0.1088,0.1633,1.91451792159701,0.1088,764.429,1173.56,0.1361,785.962,1205.859,215.332,1.51779880199992,0.1633,710.596,1119.727,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.8",1.6110255829999,4,742.896,1022.827,279.932,419.897,761.737,1130.49325,775.195,1173.56,368.756,0.1088,0.1361,2.4828904284385,0.1088,753.662,1173.56,0.1088,775.195,1173.56,139.965,1.1485255829999,0.1361,742.896,1022.827,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.9",1.94985211799997,4,732.129,1076.66,322.998,441.431,740.204,1122.41825,753.662,1173.56,382.21425,0.0816,0.0816,2.05143762599953,0.0816,732.129,1173.56,0.0816,753.662,1076.66,118.433,1.62345211799997,0.0816,742.896,1141.26,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.10",2.334839257,5,732.129,1098.193,366.064,409.131,749.3556,1143.4132,785.962,1173.56,394.0576,0.0544,0.1088,2.14147504373574,0.1088,732.129,1098.193,0.1088,785.962,1173.56,43.067,1.872439257,0.0544,732.129,1130.493,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.11",1.67255325600001,4,742.896,1162.793,398.364,419.897,759.04575,1173.55975,796.729,1195.093,414.51375,0.1088,0.1633,2.39155314525899,0.1088,742.896,1162.793,0.1088,796.729,1195.093,21.533,1.15555325600001,0.1361,742.896,1162.793,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.12",2.03895425300004,5,721.362,807.495,86.133,419.897,749.3556,1078.8134,775.195,1184.326,329.458,0.0816,0.1361,2.45223746076852,0.1088,742.896,1162.793,0.1088,775.195,1184.326,333.764,1.49485425300004,0.1361,721.362,807.495,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.13",1.61975324000002,4,775.195,1162.793,387.598,473.73,777.88675,1197.78425,785.962,1259.692,419.8975,0.0816,0.1088,2.46951196097002,0.0816,775.195,1162.793,0.1088,775.195,1184.326,86.132,1.21175324000002,0.1088,775.195,1184.326,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_94.14",1.63755272599997,5,667.529,839.795,172.266,462.964,751.5088,1089.5802,807.495,1248.926,338.0712,0.0816,0.1905,3.05333679985587,0.0816,764.429,1184.326,0.1088,807.495,1227.393,290.698,1.06625272599997,0.1905,667.529,839.795,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.1",1.807646127,4,742.896,1098.193,333.765,441.431,764.429,1149.3345,796.729,1238.159,384.90625,0.1088,0.1088,2.21282248790501,0.1088,742.896,1152.026,0.1088,796.729,1238.159,107.666,1.372446127,0.1088,742.896,1098.193,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.2",1.679789798,4,742.896,1141.26,398.364,419.897,767.12075,1173.55975,796.729,1216.626,406.439,0.0816,0.1361,2.38125032355983,0.1088,742.896,1141.26,0.0816,796.729,1216.626,21.533,1.244489798,0.1361,764.429,1173.56,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.3",2.03814495500001,4,710.596,1033.594,322.998,419.897,753.66225,1127.8015,775.195,1195.093,374.13925,0.1361,0.1633,1.96256894789899,0.1361,710.596,1033.594,0.1361,775.195,1195.093,96.899,1.46654495500001,0.1633,764.429,1152.026,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.4",1.97095336300001,4,742.896,1087.427,344.531,387.598,767.1205,1133.185,785.962,1173.56,366.0645,0.0544,0.0816,2.02947470756566,0.0816,742.896,1087.427,0.0816,785.962,1173.56,43.067,1.67175336300001,0.0544,775.195,1130.493,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.5",1.657392601,4,775.195,1152.026,366.064,441.431,791.34525,1192.40125,818.262,1227.393,401.05575,0.0544,0.1088,2.41342938153976,0.1088,785.962,1227.393,0.0816,818.262,1216.626,75.367,1.330992601,0.0544,775.195,1173.56,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.6",1.858967377,4,753.662,1141.26,376.831,473.73,767.1205,1197.7845,785.962,1238.159,430.66375,0.1361,0.1633,2.15173221945142,0.1633,753.662,1227.393,0.1633,764.429,1184.326,96.899,1.232967377,0.1633,764.429,1141.26,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.7",1.76937858700001,4,753.662,1152.026,398.364,419.897,780.57875,1189.70925,807.495,1216.626,409.1305,0.1088,0.1633,2.26068068721349,0.1361,753.662,1152.026,0.1088,807.495,1205.859,21.533,1.19787858700001,0.1633,764.429,1184.326,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.8",2.66526648000001,5,721.362,1044.36,322.998,398.364,777.3484,1152.0264,829.028,1227.393,374.6778,0.0816,0.1361,1.87598502345626,0.0816,829.028,1227.393,0.1088,775.195,1162.793,75.366,2.12116648000001,0.1361,721.362,1044.36,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.9",2.10533654699998,5,732.129,1044.36,312.231,452.197,785.962,1182.173,872.095,1238.159,396.2106,0.0816,0.1361,2.37491721080167,0.1088,753.662,1173.56,0.1088,796.729,1227.393,139.966,1.56123654699998,0.1088,732.129,1044.36,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.10",1.79177578399998,4,732.129,1119.727,376.831,419.897,750.97075,1154.71825,764.429,1184.326,403.7475,0.0816,0.1088,2.23242217900186,0.1088,732.129,1141.26,0.0816,764.429,1184.326,43.066,1.41097578399998,0.0816,742.896,1119.727,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.11",2.19492533600004,5,721.362,1108.96,355.298,441.431,766.5822,1145.5664,796.729,1162.793,378.9844,0.1088,0.1633,2.27798181468525,0.1633,721.362,1162.793,0.1088,796.729,1162.793,86.133,1.51462533600004,0.1361,764.429,1141.26,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.12",1.70218699600002,4,742.896,1108.96,322.998,409.131,775.1955,1154.718,785.962,1184.326,379.52275,0.0544,0.1361,2.34991808150316,0.1361,742.896,1152.026,0.1088,785.962,1173.56,86.133,1.29408699600002,0.0544,785.962,1108.96,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.13",1.97095336299992,5,732.129,990.527,236.865,473.73,751.509,1128.3396,764.429,1238.159,376.831,0.0272,0.1905,2.53684338445719,0.1905,764.429,1238.159,0.0272,753.662,990.527,236.865,1.31775336299992,0.1361,732.129,1130.493,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.14",1.76937858700001,4,732.129,1098.193,344.531,441.431,756.35375,1143.9515,785.962,1173.56,387.59775,0.0544,0.1088,2.26068068721349,0.1088,732.129,1173.56,0.1088,785.962,1162.793,96.9,1.38857858700001,0.1088,753.662,1141.26,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.15",2.26211692799995,5,753.662,1119.727,344.531,409.131,785.962,1167.0996,818.262,1216.626,381.1376,0.0816,0.1088,2.2103189884268,0.0816,753.662,1119.727,0.0816,785.962,1130.493,64.6,1.82691692799995,0.0816,775.195,1184.326,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.16",2.09051173299997,4,732.129,1130.493,398.364,430.664,742.8955,1154.718,753.662,1173.56,411.82225,0.1088,0.2177,1.91340710356111,0.1905,732.129,1130.493,0.1633,753.662,1152.026,32.3,1.41021173299997,0.2177,732.129,1162.793,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.17",1.61539542999992,4,753.662,1141.26,387.598,473.73,775.19525,1205.85925,785.962,1259.692,430.664,0.0816,0.1361,2.47617389879591,0.1088,753.662,1141.26,0.1088,775.195,1205.859,86.132,1.18009542999992,0.0816,785.962,1216.626,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.18",1.44118611899989,4,764.429,1108.96,312.231,430.664,791.3455,1178.94275,807.495,1238.159,387.5975,0.0816,0.1088,2.77549162267521,0.1088,764.429,1162.793,0.1088,807.495,1238.159,118.433,1.03318611899989,0.1088,796.729,1108.96,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.19",2.23971973000005,5,764.429,1152.026,355.298,441.431,803.1886,1214.4726,829.028,1270.459,411.2842,0.0816,0.1905,2.23242217900179,0.0816,829.028,1248.926,0.1088,829.028,1270.459,86.133,1.55941973000005,0.1361,796.729,1152.026,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.20",2.30691132299989,5,753.662,1152.026,387.598,441.431,770.8888,1186.4796,796.729,1238.159,415.5908,0.0544,0.1088,2.16740017275481,0.1088,753.662,1173.56,0.1088,785.962,1195.093,53.833,1.87171132299989,0.0544,753.662,1173.56,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.21",2.298387123,5,732.129,1141.26,398.364,430.664,779.5022,1186.4796,818.262,1227.393,406.9774,0.0816,0.1361,2.17543857166833,0.1361,732.129,1162.793,0.1088,807.495,1205.859,32.3,1.754287123,0.0816,742.896,1141.26,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.22",1.79177578399981,4,710.596,1119.727,398.364,473.73,737.51225,1160.1015,775.195,1216.626,422.589,0.1361,0.1633,2.23242217900207,0.1361,710.596,1119.727,0.1633,775.195,1173.56,75.366,1.22017578399981,0.1361,721.362,1130.493,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.23",1.59655585199994,4,742.896,1087.427,322.998,376.831,761.73725,1119.7265,785.962,1162.793,357.9895,0.0816,0.1088,2.50539309037599,0.0816,764.429,1087.427,0.0816,785.962,1162.793,53.833,1.24295585199994,0.0816,742.896,1098.193,"SA","SA"
"SAFELFEGG2","SAFELFEGG2_95.24",1.88136457400014,4,721.362,1098.193,333.765,409.131,750.9705,1130.493,785.962,1195.093,379.52275,0.0816,0.1905,2.12611636004989,0.1088,721.362,1130.493,0.0816,764.429,1098.193,75.366,1.36436457400014,0.1361,732.129,1098.193,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.1",0.855229648999995,2,613.696,742.896,129.199,129.199,710.5955,839.795,807.495,936.694,129.199,0.1905,0.5442,2.33855316211098,0.1905,807.495,936.694,0.5442,613.696,742.896,0,0.120529648999995,0.5442,613.696,742.896,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.2",1.10275877699999,2,785.962,958.228,107.666,172.266,823.645,963.611,861.328,968.994,139.966,0.1905,0.2449,1.81363326387745,0.1905,861.328,968.994,0.2449,785.962,958.228,64.6,0.667358776999991,0.2449,785.962,958.228,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.3",2.34780900999999,4,796.729,947.461,139.966,161.499,810.18725,963.611,850.562,990.527,153.424,0.1633,0.4898,1.70371609571428,0.1633,850.562,990.527,0.1633,796.729,947.461,21.533,1.34090900999999,0.4898,796.729,958.228,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.4",2.51538132100001,5,710.596,893.628,172.266,226.099,779.5022,975.454,818.262,1022.827,195.9522,0.1361,0.2993,1.98777018746892,0.2177,818.262,1022.827,0.1361,818.262,990.527,53.833,1.48128132100001,0.2449,710.596,893.628,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.5",3.19453427799999,6,742.896,947.461,183.032,269.165,809.289666666667,1026.416,861.328,1055.127,217.126333333333,0.1088,0.2721,1.87820805095772,0.1088,861.328,1055.127,0.2177,839.795,1055.127,86.133,2.02443427799999,0.2721,742.896,947.461,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.6",2.38961225399999,6,721.362,850.562,118.433,247.632,766.223333333333,936.694333333333,818.262,1065.894,170.471333333333,0.1088,0.2177,2.51086760622213,0.1905,818.262,1065.894,0.2177,796.729,936.694,129.199,1.30111225399999,0.1905,721.362,861.328,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.7",1.42221130199999,4,764.429,925.928,161.499,226.099,804.8035,982.4525,861.328,1033.594,177.649,0.1088,0.2177,2.81252159533184,0.1905,861.328,1022.827,0.1633,807.495,1033.594,64.6,0.741911301999994,0.1088,764.429,925.928,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.8",2.163227936,5,742.896,904.395,161.499,193.799,790.2688,968.9944,829.028,1012.061,178.7256,0.1633,0.3537,2.31136068316751,0.1905,829.028,1012.061,0.2721,818.262,1012.061,32.3,0.857127935999998,0.3537,742.896,904.395,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.9",2.062612683,5,732.129,872.095,96.899,172.266,796.7286,945.3076,882.861,990.527,148.5792,0.1361,0.2449,2.42410998497676,0.1361,882.861,979.761,0.2449,818.262,990.527,75.367,1.110112683,0.1905,732.129,872.095,"SA","SA"
"SAFELFEGG4","SAFELFEGG4_96.10",3.01845758499996,6,710.596,850.562,96.899,204.565,755.4565,909.778,839.795,958.228,154.321,0.1361,0.2993,1.98777018760066,0.1905,839.795,936.694,0.2449,775.195,925.928,107.666,1.68505758499996,0.2993,710.596,861.328,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.2",1.974180374,2,775.195,893.628,107.666,129.199,780.5785,899.0115,785.962,904.395,118.4325,0.2449,0.2721,1.01307865600329,0.2721,785.962,893.628,0.2449,775.195,904.395,21.533,1.457180374,0.2449,775.195,904.395,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.4",2.704665388,5,753.662,947.461,183.032,279.932,775.1954,988.3742,796.729,1033.594,213.1788,0.1088,0.2177,1.84865751681665,0.2177,764.429,947.461,0.1633,796.729,979.761,96.9,1.861065388,0.1633,753.662,1033.594,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.5",1.279626635,3,645.996,882.861,161.499,269.165,721.362333333333,940.283,796.729,1022.827,218.921,0.1088,0.4082,2.34443385120692,0.1633,796.729,1022.827,0.1088,721.362,882.861,107.666,0.599326635,0.4082,645.996,915.161,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.6",1.90033618399997,6,656.763,775.195,96.899,290.698,739.306833333333,915.161166666667,850.562,1141.26,175.854166666667,0.1361,0.2721,3.15733608111948,0.1361,839.795,1044.36,0.1361,850.562,1141.26,193.799,0.866136183999968,0.1633,656.763,785.962,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.7",1.54554461599997,4,667.529,796.729,118.433,333.765,780.57875,1001.294,850.562,1184.326,220.7155,0.1633,0.2449,2.58808445811963,0.1905,850.562,1184.326,0.1633,850.562,1152.026,215.332,0.756344615999972,0.2449,667.529,796.729,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.8",1.64515031100001,4,667.529,775.195,64.6,333.765,764.4285,963.611,829.028,1162.793,199.18225,0.1088,0.381,2.43138877539317,0.1088,829.028,1162.793,0.2177,829.028,1119.727,269.165,0.692750311000009,0.381,667.529,775.195,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.9",1.62458593300005,4,699.829,753.662,53.833,301.465,788.65375,1009.36875,861.328,1152.026,220.7155,0.1361,0.381,2.46216584715429,0.1361,861.328,1141.26,0.1905,850.562,1152.026,247.632,0.699285933000048,0.381,699.829,753.662,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.10",1.93305161599994,4,689.062,742.896,53.833,279.932,745.587,899.0115,807.495,1055.127,153.42425,0.1633,0.3537,2.06926704227236,0.1633,775.195,1055.127,0.1905,807.495,1033.594,226.099,0.953451615999943,0.2721,710.596,764.429,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.11",1.54232841700002,4,689.062,775.195,86.133,322.998,748.2785,942.0775,829.028,1098.193,193.799,0.1361,0.3537,2.59348135968368,0.1361,775.195,1098.193,0.1361,829.028,1055.127,236.865,0.725928417000022,0.3537,689.062,775.195,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.12",1.85079410000003,5,678.296,775.195,64.6,301.465,749.3556,923.7746,839.795,1141.26,174.419,0.1088,0.3537,2.7015430835877,0.1088,839.795,1141.26,0.1633,807.495,1065.894,236.865,0.78959410000003,0.1361,678.296,818.262,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.13",1.63312179700006,4,678.296,818.262,75.366,452.197,769.812,1028.21075,829.028,1281.226,258.39825,0.1633,0.4082,2.44929680526446,0.1633,829.028,1281.226,0.1905,829.028,1195.093,376.831,0.680621797000058,0.1905,678.296,818.262,"SA","SA"
"SAFELFEGG5","SAFELFEGG5_97.14",1.68627906899997,4,689.062,753.662,43.066,333.765,761.737,925.92775,829.028,1162.793,164.19075,0.1633,0.3537,2.37208660982323,0.1633,829.028,1162.793,0.1633,818.262,1033.594,290.699,0.761079068999966,0.3537,689.062,753.662,"SA","SA"
